edge/0/lane/_id,edge/0/lane/_sampledSeconds,edge/0/lane/_departed,edge/0/lane/_arrived,edge/0/lane/_entered,edge/0/lane/_left,edge/0/lane/_laneChangedFrom,edge/0/lane/_laneChangedTo,edge/0/_id,_begin,_end,_id,edge/1/lane/_id,edge/1/lane/_sampledSeconds,edge/1/lane/_traveltime,edge/1/lane/_overlapTraveltime,edge/1/lane/_density,edge/1/lane/_laneDensity,edge/1/lane/_occupancy,edge/1/lane/_waitingTime,edge/1/lane/_timeLoss,edge/1/lane/_speed,edge/1/lane/_departed,edge/1/lane/_arrived,edge/1/lane/_entered,edge/1/lane/_left,edge/1/lane/_laneChangedFrom,edge/1/lane/_laneChangedTo,edge/1/_id,edge/0/lane/_traveltime,edge/0/lane/_overlapTraveltime,edge/0/lane/_density,edge/0/lane/_laneDensity,edge/0/lane/_occupancy,edge/0/lane/_waitingTime,edge/0/lane/_timeLoss,edge/0/lane/_speed,edge/2/lane/_id,edge/2/lane/_sampledSeconds,edge/2/lane/_traveltime,edge/2/lane/_overlapTraveltime,edge/2/lane/_density,edge/2/lane/_laneDensity,edge/2/lane/_occupancy,edge/2/lane/_waitingTime,edge/2/lane/_timeLoss,edge/2/lane/_speed,edge/2/lane/_departed,edge/2/lane/_arrived,edge/2/lane/_entered,edge/2/lane/_left,edge/2/lane/_laneChangedFrom,edge/2/lane/_laneChangedTo,edge/2/_id,edge/3/lane/_id,edge/3/lane/_sampledSeconds,edge/3/lane/_departed,edge/3/lane/_arrived,edge/3/lane/_entered,edge/3/lane/_left,edge/3/lane/_laneChangedFrom,edge/3/lane/_laneChangedTo,edge/3/_id,edge/3/lane/_traveltime,edge/3/lane/_overlapTraveltime,edge/3/lane/_density,edge/3/lane/_laneDensity,edge/3/lane/_occupancy,edge/3/lane/_waitingTime,edge/3/lane/_timeLoss,edge/3/lane/_speed,edge/4/lane/_id,edge/4/lane/_sampledSeconds,edge/4/lane/_traveltime,edge/4/lane/_overlapTraveltime,edge/4/lane/_density,edge/4/lane/_laneDensity,edge/4/lane/_occupancy,edge/4/lane/_waitingTime,edge/4/lane/_timeLoss,edge/4/lane/_speed,edge/4/lane/_departed,edge/4/lane/_arrived,edge/4/lane/_entered,edge/4/lane/_left,edge/4/lane/_laneChangedFrom,edge/4/lane/_laneChangedTo,edge/4/_id,edge/5/lane/_id,edge/5/lane/_sampledSeconds,edge/5/lane/_traveltime,edge/5/lane/_overlapTraveltime,edge/5/lane/_density,edge/5/lane/_laneDensity,edge/5/lane/_occupancy,edge/5/lane/_waitingTime,edge/5/lane/_timeLoss,edge/5/lane/_speed,edge/5/lane/_departed,edge/5/lane/_arrived,edge/5/lane/_entered,edge/5/lane/_left,edge/5/lane/_laneChangedFrom,edge/5/lane/_laneChangedTo,edge/5/_id,edge/6/lane/_id,edge/6/lane/_sampledSeconds,edge/6/lane/_traveltime,edge/6/lane/_overlapTraveltime,edge/6/lane/_density,edge/6/lane/_laneDensity,edge/6/lane/_occupancy,edge/6/lane/_waitingTime,edge/6/lane/_timeLoss,edge/6/lane/_speed,edge/6/lane/_departed,edge/6/lane/_arrived,edge/6/lane/_entered,edge/6/lane/_left,edge/6/lane/_laneChangedFrom,edge/6/lane/_laneChangedTo,edge/6/_id,edge/7/lane/_id,edge/7/lane/_sampledSeconds,edge/7/lane/_traveltime,edge/7/lane/_overlapTraveltime,edge/7/lane/_density,edge/7/lane/_laneDensity,edge/7/lane/_occupancy,edge/7/lane/_waitingTime,edge/7/lane/_timeLoss,edge/7/lane/_speed,edge/7/lane/_departed,edge/7/lane/_arrived,edge/7/lane/_entered,edge/7/lane/_left,edge/7/lane/_laneChangedFrom,edge/7/lane/_laneChangedTo,edge/7/_id
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,132.00,133.00,int_132,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.55,18.99,8.24,8.24,4.74,0.00,0.15,13.09,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,760.99,776.66,8.24,8.24,4.12,1.00,1.96,0.32,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.86,19.25,4.12,4.12,2.06,0.00,0.05,12.88,0,0,0,0,0,0,gneE1,gneE3_0,5.00,20.08,20.52,20.59,20.59,11.16,0.00,0.78,12.09,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,1,0,0,0,0,-gneE0,133.00,134.00,int_133,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.11,18.65,8.24,8.24,4.35,0.00,0.11,13.33,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,13532.13,13810.80,8.24,8.24,4.12,2.00,2.00,0.02,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,19.59,20.00,4.12,4.12,2.06,0.00,0.09,12.39,0,0,0,0,0,0,gneE1,gneE3_0,4.65,19.35,19.63,19.15,19.15,10.07,0.00,0.54,12.65,0,1,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,134.00,135.00,int_134,-gneE1_0,9.00,2046.80,977.38,37.07,37.07,18.39,8.00,8.81,0.25,0,0,0,1,0,0,-gneE1,18.72,19.11,4.12,4.12,2.06,0.00,0.08,12.97,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,31164.22,31805.99,8.24,8.24,4.12,2.00,2.00,0.01,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.13,18.50,4.12,4.12,2.06,0.00,0.01,13.39,0,0,0,0,0,0,gneE1,gneE3_0,4.00,20.17,20.63,16.47,16.47,9.10,0.00,0.63,12.04,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,135.00,136.00,int_135,-gneE1_0,8.00,1339.36,1366.94,32.95,32.95,16.47,7.00,7.90,0.18,0,0,0,0,0,0,-gneE1,17.63,18.00,4.12,4.12,2.06,0.00,0.03,13.77,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,90001.33,91854.74,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.24,18.61,4.12,4.12,2.06,0.00,0.02,13.31,0,0,0,0,0,0,gneE1,gneE3_0,3.40,20.98,21.02,13.99,13.99,7.49,0.00,0.56,11.82,0,1,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,136.00,137.00,int_136,-gneE1_0,8.00,425.37,434.13,32.95,32.95,16.47,6.00,7.67,0.57,0,0,0,0,0,0,-gneE1,18.04,18.41,4.12,4.12,2.06,0.00,0.05,13.46,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.07,18.44,4.12,4.12,2.06,0.00,0.01,13.44,0,0,0,0,0,0,gneE1,gneE3_0,3.00,21.54,22.05,12.36,12.36,7.04,0.00,0.57,11.27,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.71,0,0,1,0,0,0,-gneE0,137.00,138.00,int_137,-gneE1_0,8.00,283.56,259.70,32.95,32.95,16.43,5.00,7.20,0.95,0,0,0,1,0,0,-gneE1,21.49,21.94,7.05,7.05,2.94,0.00,0.26,11.30,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.59,18.98,4.12,4.12,2.06,0.00,0.04,13.06,0,0,0,0,0,0,gneE1,gneE3_0,3.00,21.19,21.69,12.36,12.36,7.04,0.00,0.54,11.46,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,1,0,0,0,0,-gneE0,138.00,139.00,int_138,-gneE1_0,7.00,243.09,248.09,28.83,28.83,14.42,4.00,6.47,1.00,0,0,0,0,0,0,-gneE1,20.14,20.32,8.24,8.24,4.02,0.00,0.13,12.19,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.63,19.01,4.12,4.12,2.06,0.00,0.04,13.03,0,0,0,0,0,0,gneE1,gneE3_0,3.00,20.88,21.37,12.36,12.36,7.04,0.00,0.50,11.63,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,139.00,140.00,int_139,-gneE1_0,7.00,138.63,141.49,28.83,28.83,14.42,3.00,6.07,1.75,0,0,0,0,0,0,-gneE1,21.16,21.59,4.12,4.12,2.06,0.00,0.04,11.48,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,19.45,19.85,4.12,4.12,2.06,0.00,0.08,12.48,0,0,0,0,0,0,gneE1,gneE3_0,3.21,21.75,22.25,13.22,13.22,7.12,0.00,0.64,11.16,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,140.00,141.00,int_140,-gneE1_0,6.85,103.54,86.10,28.21,28.21,13.51,2.00,5.39,2.88,0,0,0,1,0,0,-gneE1,22.37,22.83,4.12,4.12,2.06,0.00,0.09,10.85,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.03,18.40,4.12,4.12,2.06,0.00,0.01,13.47,0,0,0,0,0,0,gneE1,gneE3_0,4.00,21.86,22.36,16.47,16.47,8.89,0.00,0.84,11.10,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.22,0,0,1,0,0,0,-gneE0,141.00,142.00,int_141,-gneE1_0,6.00,75.41,76.97,24.71,24.71,12.36,1.00,4.61,3.22,0,0,0,0,0,0,-gneE1,21.39,21.83,5.04,5.04,2.17,0.00,0.07,11.35,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,19.45,19.85,4.12,4.12,2.06,0.00,0.08,12.48,0,0,0,0,0,0,gneE1,gneE3_0,4.00,21.05,21.53,16.47,16.47,9.10,0.00,0.71,11.53,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,142.00,143.00,int_142,-gneE1_0,5.82,65.24,58.33,23.96,23.96,11.44,0.00,4.05,4.25,0,0,0,1,0,0,-gneE1,20.63,21.05,8.24,8.24,4.00,0.00,0.10,11.77,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.70,19.08,4.12,4.12,2.06,0.00,0.04,12.99,0,1,0,0,0,0,gneE1,gneE3_0,4.00,20.06,20.52,16.47,16.47,9.10,0.00,0.54,12.10,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.31,0,0,1,0,0,0,-gneE0,143.00,144.00,int_143,-gneE1_0,5.00,57.17,58.35,20.59,20.59,10.30,0.00,3.50,4.25,0,0,0,0,0,0,-gneE1,20.84,21.27,9.50,9.50,4.33,0.00,0.17,11.65,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,4.00,19.79,20.24,16.47,16.47,9.10,0.00,0.52,12.27,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,0,0,0,0,0,-gneE0,144.00,145.00,int_144,-gneE1_0,5.00,50.33,49.98,20.59,20.59,10.13,0.00,2.86,4.96,0,0,0,1,0,0,-gneE1,19.90,20.31,12.36,12.36,6.14,0.00,0.17,12.20,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,4.00,20.27,20.73,16.47,16.47,9.10,0.00,0.59,11.98,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,0,0,0,0,0,-gneE0,145.00,146.00,int_145,-gneE1_0,4.00,42.24,43.11,16.47,16.47,8.24,0.00,2.43,5.75,0,0,0,0,0,0,-gneE1,20.46,20.88,12.36,12.36,6.18,0.00,0.24,11.87,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,4.00,20.38,20.85,16.47,16.47,9.10,0.00,0.61,11.91,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,0,0,0,0,0,-gneE0,146.00,147.00,int_146,-gneE1_0,4.00,36.57,37.32,16.47,16.47,8.24,0.00,2.16,6.64,0,0,0,0,0,0,-gneE1,20.18,20.59,12.36,12.36,6.18,0.00,0.21,12.03,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,4.29,21.28,21.76,17.66,17.66,9.22,0.00,0.79,11.41,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,0,0,0,0,0,-gneE0,147.00,148.00,int_147,-gneE1_0,3.55,33.63,32.92,14.61,14.61,6.75,0.00,1.68,7.53,0,0,0,1,0,0,-gneE1,20.15,20.56,12.36,12.36,6.18,0.00,0.21,12.05,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,4.68,21.81,22.30,19.28,19.28,9.84,0.00,0.94,11.13,0,1,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,3.52,0,0,1,0,0,0,-gneE0,148.00,149.00,int_148,-gneE1_0,3.00,29.92,30.53,12.36,12.36,6.18,0.00,1.24,8.12,0,0,0,0,0,0,-gneE1,20.52,20.94,14.51,14.51,6.78,0.00,0.38,11.83,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,4.00,20.38,20.84,16.47,16.47,9.10,0.00,0.65,11.92,0,1,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,149.00,150.00,int_149,-gneE1_0,3.00,31.00,34.44,12.36,12.36,5.37,0.00,0.99,7.19,0,0,0,1,0,0,-gneE1,19.87,20.28,16.47,16.47,8.24,0.00,0.43,12.22,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,3.00,19.23,19.62,12.36,12.36,6.18,0.00,0.33,12.63,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,150.00,151.00,int_150,-gneE1_0,2.00,32.45,33.12,8.24,8.24,4.12,0.00,0.90,7.48,0,0,0,0,0,0,-gneE1,19.15,19.54,16.47,16.47,8.24,0.00,0.32,12.68,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,3.00,17.99,18.30,12.36,12.36,6.04,0.00,0.14,13.54,0,1,0,0,0,0,gneE3,gneE5_0,0.31,38.64,39.44,1.26,1.26,0.12,0.00,0.17,6.28,0,0,1,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,151.00,152.00,int_151,-gneE1_0,2.00,42.66,41.07,8.24,8.24,3.80,0.00,1.13,6.03,0,0,0,1,0,0,-gneE1,18.80,19.19,16.47,16.47,8.24,0.00,0.27,12.91,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,19.13,19.52,8.24,8.24,4.12,0.00,0.12,12.69,0,0,0,0,0,0,gneE3,gneE5_0,1.00,27.47,28.04,4.12,4.12,1.84,0.00,0.37,8.84,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,152.00,153.00,int_152,-gneE1_0,1.00,36.00,36.74,4.12,4.12,2.06,0.00,0.49,6.75,0,0,0,0,0,0,-gneE1,19.29,19.69,16.47,16.47,8.24,0.00,0.34,12.58,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,19.14,19.54,8.24,8.24,4.12,0.00,0.12,12.68,0,0,0,0,0,0,gneE3,gneE5_0,1.00,23.21,23.69,4.12,4.12,2.06,0.00,0.25,10.46,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE0_0,4.78,0,0,1,0,0,0,-gneE0,153.00,154.00,int_153,-gneE1_0,1.00,56.19,57.34,4.12,4.12,2.06,0.00,0.67,4.32,0,0,0,0,0,0,-gneE1,19.51,19.92,19.69,19.69,9.34,0.00,0.50,12.44,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,19.26,19.65,8.24,8.24,4.12,0.00,0.13,12.61,0,0,0,0,0,0,gneE3,gneE5_0,1.00,19.03,19.42,4.12,4.12,2.06,0.00,0.09,12.76,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE0_0,5.00,0,0,0,0,0,0,-gneE0,154.00,155.00,int_154,-gneE1_0,0.98,37.46,38.23,4.05,4.05,1.23,0.00,0.15,6.48,0,0,0,1,0,0,-gneE1,18.63,19.01,20.59,20.59,10.30,0.00,0.30,13.03,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,19.64,20.05,8.24,8.24,4.12,0.00,0.17,12.36,0,0,0,0,0,0,gneE3,gneE5_0,1.00,18.44,18.82,4.12,4.12,2.06,0.00,0.06,13.17,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE0_0,5.00,0,0,0,0,0,0,-gneE0,155.00,156.00,int_155,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,18.72,19.10,20.59,20.59,10.30,0.00,0.33,12.97,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,18.73,19.12,8.24,8.24,4.12,0.00,0.08,12.96,0,0,0,0,0,0,gneE3,gneE5_0,1.00,17.94,18.31,4.12,4.12,2.06,0.00,0.03,13.53,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,5.00,0,0,0,0,0,0,-gneE0,156.00,157.00,int_156,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,18.70,19.09,20.59,20.59,10.30,0.00,0.32,12.98,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.60,21.60,22.04,10.71,10.71,4.60,0.00,0.43,11.24,0,0,1,0,0,0,gneE3,gneE5_0,1.00,17.74,18.11,4.12,4.12,2.06,0.00,0.02,13.68,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,5.00,0,0,0,0,0,0,-gneE0,157.00,158.00,int_157,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,19.26,19.66,20.59,20.59,10.30,0.00,0.46,12.60,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,3.00,21.81,22.26,12.36,12.36,6.15,0.00,0.52,11.13,0,1,0,0,0,0,gneE3,gneE5_0,1.00,18.18,18.56,4.12,4.12,2.06,0.00,0.04,13.35,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,5.00,0,1,0,0,0,0,-gneE0,158.00,159.00,int_158,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,18.67,19.05,20.59,20.59,10.30,0.00,0.31,13.01,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,20.59,21.01,8.24,8.24,4.12,0.00,0.18,11.79,0,0,0,0,0,0,gneE3,gneE5_0,1.00,18.92,19.31,4.12,4.12,2.06,0.00,0.08,12.83,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,159.00,160.00,int_159,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,18.16,18.53,16.47,16.47,8.24,0.00,0.28,13.37,-gneE5_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,gneE3_0,2.00,20.32,20.74,8.24,8.24,4.12,0.00,0.16,11.95,0,0,0,0,0,0,gneE3,gneE5_0,1.00,17.70,18.06,4.12,4.12,2.06,0.00,0.02,13.72,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
